LOCATION,TIME,M1,CPI,c_m1,c_cpi
BRA,2010-12-01,80.55193,74.14853,4.155944582557547,7.828390609744407
BRA,2011-01-01,80.82352,74.76406,4.121813566076171,10.429214203124971
BRA,2011-02-01,81.20638,75.36218,5.834846242873071,10.03400112819084
BRA,2011-03-01,81.2048,75.95753,-0.023345420885989565,9.902753275393161
BRA,2011-04-01,80.93207,76.54243,-3.9566346931426577,9.641998331102286
BRA,2011-05-01,80.95255,76.90228,0.3040850600241063,5.789762755658012
BRA,2011-06-01,81.39126,77.01759,6.700599214983471,1.814235704599576
BRA,2011-07-01,82.04433,77.14079,10.065094887953263,1.9365401507385194
BRA,2011-08-01,81.75516,77.42616,-4.148436693715718,4.530652700551574
BRA,2011-09-01,81.38163,77.83659,-5.346966789380647,6.549880757372972
BRA,2011-10-01,81.69569,78.17139,4.730489277672256,5.285459447122909
BRA,2011-11-01,81.72038,78.57787,0.36326637869463774,6.421411392514198
BRA,2011-12-01,81.55581,78.97067,-2.389994805443474,6.166339736632831
BRA,2012-01-01,81.70914,79.41289,2.2795501076965596,6.93063414790136
BRA,2012-02-01,82.25314,79.77019,8.288455263529482,5.534754314479806
BRA,2012-03-01,82.77248,79.9377,7.845437889749407,2.549196804937659
BRA,2012-04-01,83.58128,80.44929,12.37678499061714,7.956005430427093
BRA,2012-05-01,84.48116,80.73884,13.713023656180368,4.405524225991542
BRA,2012-06-01,85.24322,80.80334,11.378082414254642,0.962869754489426
BRA,2012-07-01,86.28777,81.15089,15.737150576623883,5.285289155085282
BRA,2012-08-01,87.28304,81.4836,14.753891932488594,5.0323425589279935
BRA,2012-09-01,88.029,81.94808,10.75181505333962,7.05892907534349
BRA,2012-10-01,88.69092,82.43159,9.405888810484718,7.3145799704892545
BRA,2012-11-01,89.51749,82.92625,11.775041081082938,7.443512266248176
BRA,2012-12-01,91.87123,83.58145,36.5399104197756,9.90425187243198
BRA,2013-01-01,92.56097,84.30022,9.39069856228405,10.821923089477048
BRA,2013-02-01,91.65826,84.80601,-11.095337814170724,7.4422446739504045
BRA,2013-03-01,93.14117,85.20461,21.238614949852597,5.7882775503034445
BRA,2013-04-01,94.00101,85.67327,11.658032378223272,6.803874224448303
BRA,2013-05-01,94.77905,85.9902,10.3971791789498,4.530586423771377
BRA,2013-06-01,96.55568,86.21386,24.96422643847902,3.1662323936439085
BRA,2013-07-01,97.14236,86.23961,7.539962454538407,0.3590004035861627
BRA,2013-08-01,97.47673,86.44656,4.209573651511445,2.917963700140591
BRA,2013-09-01,97.61018,86.74911,1.6552805289138162,4.281613768203818
BRA,2013-10-01,97.35278,87.24353,-3.118929507445667,7.057825781695626
BRA,2013-11-01,98.06669,87.71474,9.163615588128993,6.677348201860633
BRA,2013-12-01,99.31142,88.52168,16.340813452142555,11.615576255000292
BRA,2014-01-01,99.8604,89.00845,6.83887734487687,6.801926991887131
BRA,2014-02-01,100.5201,89.62258,8.221943186282289,8.601155061506516
BRA,2014-03-01,100.6236,90.44715,1.242594963395316,11.616740898416044
BRA,2014-04-01,100.4849,91.05317,-1.6416025751004537,8.343335656299944
BRA,2014-05-01,100.1983,91.47195,-3.369420818207547,5.660924517722377
BRA,2014-06-01,99.4967,91.83783,-8.08637750044432,4.906913833579085
BRA,2014-07-01,99.71847,91.84711,2.707735917955967,0.12132463336309574
BRA,2014-08-01,100.469,92.07681,9.415204979486314,3.0426998969873997
BRA,2014-09-01,101.4317,92.60162,12.124235988292265,7.0581750612889405
BRA,2014-10-01,102.1626,92.99047,8.998066025342455,5.157027204883691
BRA,2014-11-01,102.5089,93.4647,4.14433096929161,6.294326075026668
BRA,2014-12-01,102.6231,94.19368,1.345081329109532,9.771545123388915
BRA,2015-01-01,102.801,95.36163,2.100182237761272,15.937202301831954
BRA,2015-02-01,102.6644,96.52494,-1.5829351335580166,15.661945920774922
BRA,2015-03-01,102.2457,97.79915,-4.785706217694674,17.043278598478963
BRA,2015-04-01,101.3468,98.49356,-10.054414066726725,8.86118520709478
BRA,2015-05-01,100.5503,99.22231,-9.033819016469291,9.249128891261593
BRA,2015-06-01,100.2537,100.0063,-3.482854400406221,9.904711980260949
BRA,2015-07-01,99.69265,100.6262,-6.512667653215054,7.697235094656607
BRA,2015-08-01,99.08242,100.8476,-7.1030237074271145,2.672452594617325
BRA,2015-09-01,97.84701,101.3921,-13.977621765884084,6.674990011317905
BRA,2015-10-01,97.56773,102.2234,-3.371841828612576,10.294649042518266
BRA,2015-11-01,98.16644,103.2558,7.617299308098424,12.815717466975851
BRA,2015-12-01,97.78178,104.247,-4.602110619469446,12.147428350162404
BRA,2016-01-01,98.4303,105.5709,8.255616974095092,16.350404686493782
BRA,2016-02-01,99.17739,106.521,9.498052448307593,11.350489566019517
BRA,2016-03-01,98.54209,106.9789,-7.421715500268045,5.282143285149554
BRA,2016-04-01,98.67877,107.6316,1.6771819883611094,7.5721924499641435
BRA,2016-05-01,99.14101,108.471,5.768254584790222,9.77063372138771
BRA,2016-06-01,99.1552,108.8506,0.17189063380100844,4.281243149832026
BRA,2016-07-01,99.32815,109.4167,2.1132791188746447,6.422491181958323
BRA,2016-08-01,99.77732,109.8981,5.563518048941063,5.409283381708363
BRA,2016-09-01,100.6768,109.9861,11.370667053129168,0.9651332862246731
BRA,2016-10-01,101.4419,110.2721,9.510474788391686,3.1654106734292586
BRA,2016-11-01,101.5097,110.4707,0.8049903080849186,2.182736228554605
BRA,2016-12-01,101.6418,110.802,1.5728500250203448,3.658739545100498
BRA,2017-01-01,101.4825,111.2231,-1.864594914023976,4.657113246105249
BRA,2017-02-01,102.4429,111.5902,11.96659751277862,4.033383931624268
BRA,2017-03-01,102.8039,111.8691,4.311626165727933,3.0407611867721673
BRA,2017-04-01,102.0283,112.0257,-8.686977204433932,1.6928142069530416
BRA,2017-05-01,102.6077,112.373,7.031503937032979,3.784311310054389
BRA,2017-06-01,103.7616,112.1145,14.361669184203652,-2.725790622829971
BRA,2017-07-01,105.2191,112.3837,18.22112104117617,2.9196976487953608
BRA,2017-08-01,105.4415,112.5971,2.566116937105667,2.3025707396676864
BRA,2017-09-01,105.0128,112.7772,-4.771278299898995,1.936385973996635
BRA,2017-10-01,105.1197,113.2509,1.2284279824900768,5.158467899112784
BRA,2017-11-01,105.8104,113.5681,8.176000504940294,3.413295159937846
BRA,2017-12-01,107.1446,114.0678,16.225970167243077,5.409672724459447
BRA,2018-01-01,108.101,114.3987,11.253346492936323,3.5371688453704087
BRA,2018-02-01,108.6455,114.7648,6.214639087887308,3.908572607710248
BRA,2018-03-01,109.9452,114.8681,15.338518408766145,1.0854854131551406
BRA,2018-04-01,111.3507,115.1207,16.46626146621626,2.6710040909311283
BRA,2018-05-01,112.1762,115.5813,9.26806953307786,4.908297276641593
BRA,2018-06-01,112.4712,117.0376,3.2017964060785387,16.21280693399698
BRA,2018-07-01,112.6973,117.4239,2.439202856259026,4.033477662201168
BRA,2018-08-01,114.3456,117.3183,19.034089950896526,-1.0738452298890921
BRA,2018-09-01,115.5875,117.8814,13.840542173503634,5.914223338605051
BRA,2018-10-01,115.0903,118.4118,-5.041418650632878,5.534966111307527
BRA,2018-11-01,114.9229,118.1631,-1.7315166003404325,-2.4914455469486008
BRA,2018-12-01,115.4633,118.3403,5.790987103493284,1.8144635229600192
BRA,2019-01-01,115.8914,118.719,4.541065730284921,3.9084260657638037
BRA,2019-02-01,116.2037,119.2294,3.2820777950355318,5.282828506607595
BRA,2019-03-01,116.5767,120.1236,3.920591572795229,9.380465767652368
BRA,2019-04-01,116.6503,120.8083,0.7602490719351485,7.058512911241066
BRA,2019-05-01,116.5852,120.9653,-0.6676421885139283,1.5706907136410209
BRA,2019-06-01,117.0932,120.9774,5.355941718814683,0.12010048298976006
BRA,2019-07-01,117.8056,121.2073,7.550176707627121,2.3044124637014107
BRA,2019-08-01,118.9038,121.3407,11.778321801693604,1.328736557499366
BRA,2019-09-01,120.5482,121.2922,17.917957546565066,-0.47858819027150057
BRA,2019-10-01,121.4238,121.4136,9.072955738385403,1.2077003607559478
BRA,2019-11-01,122.8654,122.0328,15.215085055245048,6.294520250239777
BRA,2019-12-01,125.7952,123.4363,32.6825020900434,14.708560553411187
BRA,2020-01-01,127.3144,123.6954,15.494550445908795,2.548154393274671
BRA,2020-02-01,128.384,124.0047,10.560628796448878,3.0422089337742486
BRA,2020-03-01,132.6159,124.0915,47.576202867153185,0.8432094743914931
BRA,2020-04-01,140.9712,123.7068,108.16973811726602,-3.6573776534642
BRA,2020-05-01,152.1479,123.2367,149.81976168267656,-4.466024648341915
BRA,2020-06-01,160.5962,123.5571,91.26329308006669,3.1648504429432123
BRA,2020-07-01,167.9129,124.0019,70.68115364216985,4.40651461759638
BRA,2020-08-01,174.9662,124.2996,63.84800904340118,2.919270057091161
BRA,2020-09-01,177.2914,125.0951,17.1661385988503,7.956006465010468
BRA,2020-10-01,182.3294,126.171,39.96788495981376,10.82326954099948
BRA,2020-11-01,183.7711,127.2939,9.912261793833066,11.218380748853573
BRA,2020-12-01,178.516,129.0124,-29.40089654490189,17.459011910221143
BRA,2021-01-01,180.5157,129.3349,14.3020429822432,3.0412993180294112
CAN,1955-02-01,1.079483,11.14037,0.0,0.0
CAN,1955-03-01,1.079483,11.14037,0.0,0.0
CAN,1955-04-01,1.092183,11.14037,15.068184410539764,0.0
CAN,1955-05-01,1.104883,11.14037,14.881619408042779,0.0
CAN,1955-06-01,1.117582,11.14037,14.698379575493803,0.0
CAN,1955-07-01,1.130282,11.14037,14.522008747402658,0.0
CAN,1955-08-01,1.130282,11.14037,0.0,0.0
